ID;BONUSZ;ARBEVETEL;TJB;AKTIV_NAPOK;KAMPANY_HOSSZA;VISSZAFIZETES;PONT_NAP;PONT_HONAP;RFM_SCORE_NO;KAMPANYAFFINITAS;TELJESITES
ID7957;10000;73250;67000;9;3;0,5;4;2,0647;8;1;1
ID7958;20000;2032534;448002;16;3;0,5;4;2,0647;9;0,222222222;0
ID7959;10000;32055;39558;11;3;0,5;4;2,0647;6;0,5;0
ID7960;20000;188734;313116;31;3;0,5;4;2,0647;10;0,363636364;1
ID7961;10000;124558;-1281;28;3;0,5;4;2,0647;7;0,833333333;1
ID7962;10000;192973;49999;18;3;0,5;4;2,0647;7;1;1
ID7963;5000;43097;35390;12;3;0,5;4;2,0647;6;0,285714286;0
ID7964;20000;438135;510648;11;3;0,5;4;2,0647;9;0,3;0
ID7965;20000;188865;425575;7;3;0,5;4;2,0647;9;0,5;1
ID7966;10000;16440;184000;11;3;0,5;4;2,0647;6;0,6;0
ID7967;10000;72350;67250;22;3;0,5;4;2,0647;9;0,2;0
ID7968;10000;45000;40992;16;3;0,5;4;2,0647;7;0,5;0
ID7969;10000;53965;-62449;22;3;0,5;4;2,0647;10;0,8;1
ID7970;20000;518284;623001;18;3;0,5;4;2,0647;9;0,6;0
ID7971;10000;37000;82000;13;3;0,5;4;2,0647;7;0,333333333;0
ID7972;20000;65150;70545;22;3;0,5;4;2,0647;8;0,5;0
ID7973;10000;246500;1309;17;3;0,5;4;2,0647;9;0,571428571;0
ID7974;10000;223443;20044;19;3;0,5;4;2,0647;8;0,888888889;1
ID7975;10000;26000;38000;8;3;0,5;4;2,0647;7;0,833333333;0
ID7976;20000;80000;145000;14;3;0,5;4;2,0647;10;0,4;0
ID7977;10000;24653;131499;17;3;0,5;4;2,0647;7;0,5;0
ID7978;20000;192348;-1706431;30;3;0,5;4;2,0647;10;0,636363636;1
ID7979;20000;332523;471861;7;3;0,5;4;2,0647;6;0,333333333;0
ID7980;5000;47053;2849;16;3;0,5;4;2,0647;9;0,833333333;1
ID7981;20000;1386334;670000;10;3;0,5;4;2,0647;9;0,75;1
ID7982;20000;738496;597021;14;3;0,5;4;2,0647;6;0,75;0
ID7983;20000;177162;-55570;4;3;0,5;4;2,0647;10;0,75;0
ID7984;5000;10000;25140;31;3;0,5;4;2,0647;8;0,857142857;1
ID7985;20000;186012;-7801;17;3;0,5;4;2,0647;9;0,2;0
ID7986;10000;67672;22641;19;3;0,5;4;2,0647;7;0,285714286;0
ID7987;10000;81165;80138;21;3;0,5;4;2,0647;8;0,875;1
ID7988;10000;86516;17198;11;3;0,5;4;2,0647;8;0,166666667;0
ID7989;10000;151068;-25329;21;3;0,5;4;2,0647;8;0,857142857;1
ID7990;20000;114112;125502;28;3;0,5;4;2,0647;10;0,307692308;0
ID7991;20000;291725;69106;28;3;0,5;4;2,0647;10;0,4;0
ID7992;20000;171414;31560;29;3;0,5;4;2,0647;9;0,714285714;1
ID7993;10000;169800;-244403;14;3;0,5;4;2,0647;6;0,833333333;1
ID7994;20000;474003;481336;31;3;0,5;4;2,0647;10;0,923076923;1
ID7995;20000;381667;533101;31;3;0,5;4;2,0647;10;0,933333333;1
ID7996;20000;708709;240286;26;3;0,5;4;2,0647;10;0,6;1
ID7997;20000;303328;428602;19;3;0,5;4;2,0647;8;0,2;0
ID7998;20000;271378;-1122402;23;3;0,5;4;2,0647;9;0,833333333;1
ID7999;5000;39980;102637;19;3;0,5;4;2,0647;6;0,428571429;0
ID8000;20000;133469;253751;31;3;0,5;4;2,0647;10;0,75;0
ID8001;5000;15134;7527;27;3;0,5;4;2,0647;7;0,333333333;0
ID8002;20000;472729;389239;23;3;0,5;4;2,0647;9;0,555555556;1
ID8003;5000;17573;39231;14;3;0,5;4;2,0647;7;0,5;0
ID8004;20000;101516;317316;26;3;0,5;4;2,0647;10;0,8;1
ID8005;20000;218867;110004;18;3;0,5;4;2,0647;10;0,636363636;0
ID8006;10000;184628;131051;18;3;0,5;4;2,0647;7;1;1
ID8007;20000;116994;-6334;31;3;0,5;4;2,0647;7;0,166666667;0
ID8008;20000;2194506;290316;28;3;0,5;4;2,0647;10;0,214285714;0
ID8009;20000;1065855;591791;21;3;0,5;4;2,0647;10;0,866666667;1
ID8010;5000;59912;54399;10;3;0,5;4;2,0647;6;0,333333333;0
ID8011;10000;70776;56301;16;3;0,5;4;2,0647;6;0,3;1
ID8012;10000;39645;69500;20;3;0,5;4;2,0647;9;0,545454546;0
ID8013;5000;64495;35715;31;3;0,5;4;2,0647;7;0,666666667;1
ID8014;10000;182351;55046;31;3;0,5;4;2,0647;8;0,4;0
ID8015;20000;50205;81680;15;3;0,5;4;2,0647;10;0,466666667;0
ID8016;10000;165927;126599;30;3;0,5;4;2,0647;9;0,714285714;1
ID8017;10000;76075;-18301;11;3;0,5;4;2,0647;8;0,666666667;0
ID8018;20000;243470;185002;15;3;0,5;4;2,0647;10;0,642857143;0
ID8019;20000;286791;214088;21;3;0,5;4;2,0647;10;0,8;1
ID8020;10000;123493;13645;12;3;0,5;4;2,0647;8;0,625;1
ID8021;10000;51000;79014;31;3;0,5;4;2,0647;9;0,428571429;1
ID8022;10000;48000;35000;12;3;0,5;4;2,0647;8;0,375;0
ID8023;5000;401120;-18105;18;3;0,5;4;2,0647;7;0,75;0
ID8024;20000;5502990;1321329;15;3;0,5;4;2,0647;10;0,8;0
ID8025;5000;17500;28476;29;3;0,5;4;2,0647;8;0,714285714;1
ID8026;20000;763668;557183;31;3;0,5;4;2,0647;10;0,642857143;1
ID8027;5000;77558;28500;28;3;0,5;4;2,0647;7;0,2;0
ID8028;20000;370805;198001;20;3;0,5;4;2,0647;9;0,333333333;0
ID8029;20000;840731;126504;19;3;0,5;4;2,0647;10;0,4;0
ID8030;20000;112102;153998;18;3;0,5;4;2,0647;9;0,7;0
ID8031;5000;103193;10579;31;3;0,5;4;2,0647;8;1;1
ID8032;5000;29037;6501;15;3;0,5;4;2,0647;7;0,285714286;0
ID8033;20000;1468274;980001;7;3;0,5;4;2,0647;7;0,6;0
ID8034;20000;254129;286801;24;3;0,5;4;2,0647;10;0,4;0
ID8035;20000;1209662;77621;19;3;0,5;4;2,0647;10;0,588235294;0
ID8036;20000;167947;129408;31;3;0,5;4;2,0647;10;0,5;0
ID8037;10000;421642;121702;27;3;0,5;4;2,0647;8;0,5;0
ID8038;10000;64727;326443;22;3;0,5;4;2,0647;7;0,25;0
ID8039;20000;1051493;710002;31;3;0,5;4;2,0647;10;0,833333333;0
ID8040;10000;252200;-54768;26;3;0,5;4;2,0647;10;0,714285714;1
ID8041;20000;1344287;116785;30;3;0,5;4;2,0647;9;0,888888889;1
ID8042;10000;135023;35156;13;3;0,5;4;2,0647;9;0,6;0
ID8043;5000;37000;17341;27;3;0,5;4;2,0647;8;1;1
ID8044;20000;362889;320001;22;3;0,5;4;2,0647;10;0,647058824;1
ID8045;5000;18500;26322;24;3;0,5;4;2,0647;9;0,666666667;0
ID8046;10000;120398;108569;31;3;0,5;4;2,0647;10;0,8;1
ID8047;5000;19929;17287;27;3;0,5;4;2,0647;10;0,888888889;1
ID8048;5000;62141;17099;18;3;0,5;4;2,0647;6;0,25;0
ID8049;20000;256233;-13999;31;3;0,5;4;2,0647;10;0,8;1
ID8050;20000;8380423;3603007;28;3;0,5;4;2,0647;7;1;1
ID8051;10000;12640;-6412;19;3;0,5;4;2,0647;9;0,444444444;1
ID8052;10000;10000;14999;8;3;0,5;4;2,0647;8;0,2;0
ID8053;10000;443947;148971;28;3;0,5;4;2,0647;7;1;1
ID8054;5000;205206;1773;27;3;0,5;4;2,0647;7;0,666666667;0
ID8055;20000;558128;213437;25;3;0,5;4;2,0647;10;0,4;1
ID8056;20000;952195;618441;25;3;0,5;4;2,0647;8;0,5;0
ID8057;10000;25000;42180;7;3;0,5;4;2,0647;7;0,142857143;0
ID8058;10000;265000;375000;20;3;0,5;4;2,0647;10;0,454545455;1
ID8059;10000;135353;57354;24;3;0,5;4;2,0647;9;0,916666667;1
ID8060;5000;59074;24000;24;3;0,5;4;2,0647;8;0,5;1
ID8061;20000;4053403;532064;31;3;0,5;4;2,0647;9;0,444444444;0
ID8062;10000;18745;80915;9;3;0,5;4;2,0647;7;0,333333333;0
ID8063;5000;27586;26224;30;3;0,5;4;2,0647;8;1;1
ID8064;20000;2658183;331633;10;3;0,5;4;2,0647;8;0,333333333;0
ID8065;20000;100676;170630;22;3;0,5;4;2,0647;10;0,8;1
ID8066;10000;30000;78630;7;3;0,5;4;2,0647;9;1;1
ID8067;5000;17500;20465;9;3;0,5;4;2,0647;6;1;1
ID8068;10000;92500;200861;24;3;0,5;4;2,0647;9;0,833333333;1
ID8069;20000;456856;234688;31;3;0,5;4;2,0647;10;0,833333333;1
ID8070;20000;802357;422000;11;3;0,5;4;2,0647;9;0,625;1
ID8071;20000;1917818;43731;11;3;0,5;4;2,0647;8;0,666666667;0
ID8072;5000;85400;105785;15;3;0,5;4;2,0647;6;0,5;1
ID8073;10000;69464;55002;29;3;0,5;4;2,0647;10;0,571428571;0
ID8074;20000;4174652;406313;15;3;0,5;4;2,0647;9;0,333333333;1
ID8075;10000;75305;183814;14;3;0,5;4;2,0647;8;0,571428571;0
ID8076;10000;122255;96616;30;3;0,5;4;2,0647;8;0,307692308;1
ID8077;10000;1104500;571995;14;3;0,5;4;2,0647;8;0,571428571;1
ID8078;20000;731117;281281;21;3;0,5;4;2,0647;10;0,428571429;1
ID8079;5000;46169;18430;21;3;0,5;4;2,0647;9;0,75;1
ID8080;10000;143769;62326;25;3;0,5;4;2,0647;9;0,666666667;1
ID8081;10000;110090;-3000;10;3;0,5;4;2,0647;6;0,285714286;0
ID8082;10000;80004;31501;18;3;0,5;4;2,0647;10;0,6;0
ID8083;20000;400478;188001;9;3;0,5;4;2,0647;8;0,142857143;0
ID8084;20000;20158062;1852540;31;3;0,5;4;2,0647;8;0,333333333;0
ID8085;10000;10560;17400;12;3;0,5;4;2,0647;8;0,6;0
ID8086;20000;434808;249744;31;3;0,5;4;2,0647;10;1;1
ID8087;20000;1302836;721850;12;3;0,5;4;2,0647;10;0,125;0
ID8088;10000;162500;142500;19;3;0,5;4;2,0647;8;0,125;0
ID8089;5000;27891;41358;29;3;0,5;4;2,0647;8;0,666666667;1
ID8090;20000;880702;354695;17;3;0,5;4;2,0647;9;0,692307692;0
ID8091;20000;976746;494591;29;3;0,5;4;2,0647;10;0,875;1
ID8092;5000;31622;41413;31;3;0,5;4;2,0647;7;0,166666667;0
ID8093;10000;85997;72500;13;3;0,5;4;2,0647;6;0,5;0
ID8094;5000;83829;62861;21;3;0,5;4;2,0647;6;0,666666667;0
ID8095;20000;120000;120000;3;3;0,5;4;2,0647;8;0,8;0
ID8096;20000;706375;182552;10;3;0,5;4;2,0647;9;0,111111111;0
ID8097;20000;2340053;198711;28;3;0,5;4;2,0647;10;0,428571429;0
ID8098;20000;328327;181158;28;3;0,5;4;2,0647;10;0,5;0
ID8099;20000;61315;85199;7;3;0,5;4;2,0647;10;0,7;0
ID8100;5000;337882;95789;22;3;0,5;4;2,0647;7;0,5;0
ID8101;20000;1596901;582122;26;3;0,5;4;2,0647;10;0,6;0
ID8102;5000;11063;15976;17;3;0,5;4;2,0647;6;0,666666667;0
ID8103;5000;25805;26780;16;3;0,5;4;2,0647;7;0,666666667;0
ID8104;2000;43000;31504;23;3;0,5;4;8,3843;6;0,4;0
ID8105;5000;189337;30008;22;3;0,5;4;8,3843;9;0;0
ID8106;20000;646625;398740;11;3;0,5;4;8,3843;10;0,818181818;1
ID8107;5000;169927;21640;21;3;0,5;4;8,3843;8;0,2;1
ID8108;10000;116319;115875;29;3;0,5;4;8,3843;9;1;1
ID8109;20000;4399854;886271;27;3;0,5;4;8,3843;10;0,9;1
ID8110;2000;100681;85967;31;3;0,5;4;8,3843;9;1;1
ID8111;20000;1379210;1098553;31;3;0,5;4;8,3843;10;1;1
ID8112;2000;109178;3768;18;3;0,5;4;8,3843;6;0,5;1
ID8113;5000;89824;63800;29;3;0,5;4;8,3843;9;0;0
ID8114;5000;29500;21122;23;3;0,5;4;8,3843;7;0,333333333;0
ID8115;5000;50861;31001;4;3;0,5;4;8,3843;6;0;0
ID8116;10000;43332;62538;29;3;0,5;4;8,3843;8;0,4;0
ID8117;10000;355197;67096;27;3;0,5;4;8,3843;9;0,714285714;1
ID8118;20000;249935;139835;4;3;0,5;4;8,3843;9;0,857142857;1
ID8119;10000;332609;-201300;21;3;0,5;4;8,3843;6;0,666666667;1
ID8120;20000;604492;134842;27;3;0,5;4;8,3843;10;0,6;1
ID8121;2000;34246;11919;10;3;0,5;4;8,3843;9;0;0
ID8122;20000;138981;230002;23;3;0,5;4;8,3843;10;0,083333333;0
ID8123;10000;413926;277790;25;3;0,5;4;8,3843;7;1;1
ID8124;2000;28700;-1363;31;3;0,5;4;8,3843;7;0,6;1
ID8125;5000;57130;34900;10;3;0,5;4;8,3843;5;0;0
ID8126;10000;94677;97999;21;3;0,5;4;8,3843;8;1;1
ID8127;5000;30010;34258;31;3;0,5;4;8,3843;7;0,857142857;1
ID8128;5000;223935;47502;11;3;0,5;4;8,3843;7;0,230769231;1
ID8129;2000;275549;53448;31;3;0,5;4;8,3843;6;1;1
ID8130;10000;172589;130951;22;3;0,5;4;8,3843;10;0,5;1
ID8131;2000;94110;25331;14;3;0,5;4;8,3843;7;1;1
ID8132;10000;52017;138925;28;3;0,5;4;8,3843;10;0,833333333;1
ID8133;10000;177194;58274;13;3;0,5;4;8,3843;8;0,333333333;1
ID8134;10000;67176;88441;28;3;0,5;4;8,3843;9;1;1
ID8135;5000;115343;-62573;18;3;0,5;4;8,3843;9;0,166666667;0
ID8136;2000;13676;7079;22;3;0,5;4;8,3843;6;0,75;1
ID8137;2000;7860;3770;8;3;0,5;4;8,3843;6;0,5;0
ID8138;10000;235114;28218;27;3;0,5;4;8,3843;9;1;1
ID8139;10000;152772;37848;21;3;0,5;4;8,3843;9;0;0
ID8140;5000;87801;28900;9;3;0,5;4;8,3843;7;0,2;1
ID8141;10000;140589;48516;31;3;0,5;4;8,3843;9;0;0
ID8142;5000;35501;20300;24;3;0,5;4;8,3843;7;0;0
ID8143;5000;262087;84701;11;3;0,5;4;8,3843;6;0;0
ID8144;5000;371333;12008;17;3;0,5;4;8,3843;9;1;1
ID8145;5000;63000;30852;31;3;0,5;4;8,3843;8;0,75;1
ID8146;5000;424234;7609;29;3;0,5;4;8,3843;9;1;1
ID8147;10000;37049;50249;18;3;0,5;4;8,3843;8;0,8;1
ID8148;5000;40531;16375;25;3;0,5;4;8,3843;7;0,285714286;1
ID8149;2000;104300;29008;24;3;0,5;4;8,3843;6;0,666666667;1
ID8150;5000;247679;-23550;20;3;0,5;4;8,3843;9;0,25;1
ID8151;5000;67500;-51940;28;3;0,5;4;8,3843;6;0;0
ID8152;20000;4664907;239269;31;3;0,5;4;8,3843;10;1;1
ID8153;5000;39014;25212;28;3;0,5;4;8,3843;8;0,333333333;0
ID8154;2000;2700;8110;16;3;0,5;4;8,3843;5;0;0
ID8155;10000;295039;103010;29;3;0,5;4;8,3843;10;0,857142857;1
ID8156;5000;57220;16534;28;3;0,5;4;8,3843;7;0,25;0
ID8157;2000;29308;50147;25;3;0,5;4;8,3843;6;1;1
ID8158;2000;24896;15085;21;3;0,5;4;8,3843;7;0;0
ID8159;2000;16500;21220;15;3;0,5;4;8,3843;6;1;1
ID8160;2000;14415;13806;10;3;0,5;4;8,3843;6;0,5;1
ID8161;10000;839735;390087;31;3;0,5;4;8,3843;8;1;1
ID8162;20000;4006810;356502;30;3;0,5;4;8,3843;10;0,2;0
ID8163;5000;143875;-22963;22;3;0,5;4;8,3843;6;0,25;1
ID8164;20000;1051088;688571;20;3;0,5;4;8,3843;10;0,833333333;1
ID8165;2000;16393;13462;21;3;0,5;4;8,3843;6;0,666666667;1
ID8166;20000;1030516;620491;15;3;0,5;4;8,3843;9;0,5;0
ID8167;5000;100199;37379;23;3;0,5;4;8,3843;8;0,6;1
ID8168;5000;53747;17760;12;3;0,5;4;8,3843;7;0,5;1
ID8169;10000;316685;169504;25;3;0,5;4;8,3843;9;0;0
ID8170;10000;107555;113818;21;3;0,5;4;8,3843;8;0;0
ID8171;20000;1007787;252950;31;3;0,5;4;8,3843;10;0,555555556;1
ID8172;20000;3313916;75315;24;3;0,5;4;8,3843;10;0,714285714;1
ID8173;20000;1232030;3196872;16;3;0,5;4;8,3843;10;0,352941177;0
ID8174;2000;26300;43550;24;3;0,5;4;8,3843;7;0;0
ID8175;20000;537865;235760;18;3;0,5;4;8,3843;9;0;0
ID8176;20000;3134383;1255658;31;3;0,5;4;8,3843;10;0,833333333;1
ID8177;2000;298985;48594;10;3;0,5;4;8,3843;8;0,5;0
ID8178;10000;407559;244000;28;3;0,5;4;8,3843;10;0,833333333;1
ID8179;5000;25500;15000;18;3;0,5;4;8,3843;8;0;0
ID8180;5000;12680;124880;15;3;0,5;4;8,3843;8;0;0
ID8181;2000;51400;13326;21;3;0,5;4;8,3843;6;0,083333333;0
ID8182;20000;1889429;432351;24;3;0,5;4;8,3843;8;0;0
ID8183;10000;289452;210615;15;3;0,5;4;8,3843;8;0,714285714;1
ID8184;20000;367744;689501;29;3;0,5;4;8,3843;10;0,833333333;1
ID8185;5000;50554;36471;14;3;0,5;4;8,3843;6;0,333333333;1
ID8186;10000;570356;94159;26;3;0,5;4;8,3843;10;0,714285714;1
ID8187;2000;38230;12620;9;3;0,5;4;8,3843;6;0,333333333;1
ID8188;5000;185098;52483;18;3;0,5;4;8,3843;6;1;1
ID8189;10000;56302;80000;14;3;0,5;4;8,3843;9;0,25;1
ID8190;5000;28251;55919;17;3;0,5;4;8,3843;8;0,6;1
ID8191;10000;58050;46467;5;3;0,5;4;8,3843;6;0,333333333;1
ID8192;2000;23662;5703;31;3;0,5;4;8,3843;7;0;0
ID8193;5000;51990;45651;12;3;0,5;4;8,3843;8;0;0
ID8194;5000;51317;-9090;11;3;0,5;4;8,3843;8;0;0
ID8195;5000;84231;22502;12;3;0,5;4;8,3843;7;0,166666667;0
ID8196;2000;48260;12448;31;3;0,5;4;8,3843;6;0,8;1
ID8197;20000;493274;289408;31;3;0,5;4;8,3843;9;0,2;1
ID8198;20000;3723228;753999;7;3;0,5;4;8,3843;9;0,25;0
ID8199;5000;89272;105488;17;3;0,5;4;8,3843;6;0,25;1
ID8200;10000;311897;203000;15;3;0,5;4;8,3843;8;0,333333333;0
ID8201;10000;18000;49500;16;3;0,5;4;8,3843;8;0,6;0
ID8202;20000;406625;243891;24;3;0,5;4;8,3843;10;0,5;1
ID8203;5000;37706;22526;20;3;0,5;4;8,3843;6;0,25;1
ID8204;10000;714290;104951;18;3;0,5;4;8,3843;8;0,75;1
ID8205;2000;46739;9743;19;3;0,5;4;8,3843;6;0,8;0
ID8206;10000;48952;53905;29;3;0,5;4;8,3843;9;0,8;1
ID8207;2000;38220;55800;24;3;0,5;4;8,3843;6;0;0
ID8208;2000;47799;27852;18;3;0,5;4;8,3843;7;0,333333333;1
ID8209;5000;5060;6746;13;3;0,5;4;8,3843;7;0,5;1
ID8210;10000;42140;27073;14;3;0,5;4;8,3843;7;0,333333333;1
ID8211;2000;7300;10300;10;3;0,5;4;8,3843;6;0;0
ID8212;10000;102000;232001;21;3;0,5;4;8,3843;8;0,6;1
ID8213;5000;17921;21000;24;3;0,5;4;8,3843;6;0,75;1
ID8214;5000;8499;7798;20;3;0,5;4;8,3843;7;1;1
ID8215;2000;9506;-54;7;3;0,5;4;8,3843;6;0;0
ID8216;10000;263782;93484;29;3;0,5;4;8,3843;9;0,714285714;1
ID8217;20000;70000;231700;8;3;0,5;4;8,3843;10;0,75;1
ID8218;20000;121024;27086;27;3;0,5;4;8,3843;10;0,25;0
ID8219;2000;175034;-72250;5;3;0,5;4;8,3843;7;0;0
ID8220;5000;15832;5501;26;3;0,5;4;8,3843;7;0,4;0
ID8221;10000;57453;26698;12;3;0,5;4;8,3843;7;0,142857143;0
ID8222;20000;489290;156600;11;3;0,5;4;8,3843;9;0,1;0
ID8223;2000;11201;5826;30;3;0,5;4;8,3843;6;0,230769231;1
ID8224;2000;25794;7555;10;3;0,5;4;8,3843;6;0;0
ID8225;20000;372490;59785;20;3;0,5;4;8,3843;10;0,5;1
ID8226;10000;200033;55475;21;3;0,5;4;8,3843;9;0,333333333;1
ID8227;10000;907680;99947;31;3;0,5;4;8,3843;10;1;1
ID8228;2000;131042;3819;29;3;0,5;4;8,3843;7;0,666666667;1
ID8229;10000;75981;59999;31;3;0,5;4;8,3843;10;0;0
ID8230;5000;66877;106359;27;3;0,5;4;8,3843;8;0,625;1
ID8231;20000;3773668;484001;18;3;0,5;4;8,3843;9;1;1
ID8232;20000;1486156;230999;18;3;0,5;4;8,3843;9;0,2;1
ID8233;5000;26500;39000;19;3;0,5;4;8,3843;9;0,125;0
ID8234;5000;287406;99401;6;3;0,5;4;8,3843;7;0,25;0
ID8235;20000;565632;624441;28;3;0,5;4;8,3843;9;0,411764706;1
ID8236;20000;1085008;318100;23;3;0,5;4;8,3843;9;0,75;1
ID8237;10000;21200;36030;22;3;0,5;4;8,3843;9;1;1
ID8238;20000;2982200;807520;31;3;0,5;4;8,3843;10;0,666666667;1
ID8239;20000;243075;137425;8;3;0,5;4;8,3843;9;0;0
ID8240;2000;27037;15990;30;3;0,5;4;8,3843;7;1;1
ID8241;10000;1763087;-46648;31;3;0,5;4;8,3843;9;0,25;1
ID8242;2000;32755;-1183;28;3;0,5;4;8,3843;7;0;0
ID8243;2000;39310;39310;18;3;0,5;4;8,3843;10;1;1
ID8244;10000;95357;79022;30;3;0,5;4;8,3843;9;1;1
ID8245;20000;46029;132416;21;3;0,5;4;8,3843;9;0,416666667;1
ID8246;10000;425521;83926;30;3;0,5;4;8,3843;10;0,888888889;1
ID8247;10000;29171;-7171;6;3;0,5;4;8,3843;8;0,25;1
ID8248;20000;400000;1235966;10;3;0,5;4;8,3843;9;0,2;1
ID8249;5000;47882;30490;31;3;0,5;4;8,3843;9;0;0
ID8250;10000;629000;206100;10;3;0,5;4;8,3843;6;1;1
ID8251;5000;12670;7022;18;3;0,5;4;8,3843;8;0;0
ID8252;20000;174844;83697;23;3;0,5;4;8,3843;10;0,285714286;0
ID8253;10000;25109;46141;28;3;0,5;4;8,3843;10;0,714285714;1
ID8254;20000;1240783;78561;29;3;0,5;4;8,3843;10;1;1
ID8255;20000;657003;131897;26;3;0,5;4;8,3843;10;0,125;0
ID8256;10000;259387;60832;31;3;0,5;4;8,3843;7;1;1
ID8257;20000;287526;350002;31;3;0,5;4;8,3843;9;1;1
ID8258;20000;63267;64578;24;3;0,5;4;8,3843;10;0,888888889;1
ID8259;2000;4209;1307;22;3;0,5;4;8,3843;6;0;0
ID8260;10000;30347;31254;14;3;0,5;4;8,3843;7;0;0
ID8261;10000;888581;232011;12;3;0,5;4;8,3843;10;1;1
ID8262;5000;245832;11802;21;3;0,5;4;8,3843;7;0,4;0
ID8263;2000;725000;307426;28;3;0,5;4;8,3843;7;0;0
ID8264;20000;371046;158605;28;3;0,5;4;8,3843;10;0;0
ID8265;10000;18250;24100;11;3;0,5;4;8,3843;8;0;0
ID8266;2000;4795;3385;21;3;0,5;4;8,3843;7;0;0
ID8267;20000;548578;84812;30;3;0,5;4;8,3843;9;0,8;1
ID8268;20000;152671;223202;30;3;0,5;4;8,3843;10;0,25;1
ID8269;5000;21500;49500;14;3;0,5;4;8,3843;6;0;0
ID8270;10000;699863;117012;18;3;0,5;4;8,3843;10;0,5;1
ID8271;5000;84322;39327;18;3;0,5;4;8,3843;7;0,333333333;1
ID8272;20000;827920;315480;15;3;0,5;4;8,3843;9;0,166666667;0
ID8273;2000;11201;3095;28;3;0,5;4;8,3843;6;0;0
ID8274;20000;4162710;659226;21;3;0,5;4;8,3843;10;0,75;1
ID8275;10000;1002608;-66945;25;3;0,5;4;8,3843;8;0,4;0
ID8276;10000;24625;62230;24;3;0,5;4;8,3843;10;0,6;1
ID8277;5000;184484;73518;23;3;0,5;4;8,3843;7;0,25;0
ID8278;10000;111068;-15999;24;3;0,5;4;8,3843;10;0,666666667;0
ID8279;10000;73900;51000;5;3;0,5;4;8,3843;9;0;0
ID8280;2000;3220392;10640;7;3;0,5;4;8,3843;9;0;0
ID8281;20000;266105;215678;28;3;0,5;4;8,3843;10;1;1
ID8282;2000;66171;-3650;21;3;0,5;4;8,3843;8;0,769230769;1
ID8283;10000;684545;51177;10;3;0,5;4;8,3843;6;0,0625;0
ID8284;20000;627899;205619;26;3;0,5;4;8,3843;10;0,384615385;1
ID8285;5000;16639;16964;24;3;0,5;4;8,3843;7;0,2;0
ID8286;5000;8700;2544;7;3;0,5;4;8,3843;8;0,625;1
ID8287;2000;51306;5271;28;3;0,5;4;8,3843;7;0,363636364;0
ID8288;20000;118621;15634;7;3;0,5;4;8,3843;9;0,555555556;1
ID8289;10000;79889;50503;22;3;0,5;4;8,3843;10;0,166666667;0
ID8290;2000;14600;64200;19;3;0,5;4;8,3843;6;0,6;0
ID8291;10000;124915;72802;21;3;0,5;4;8,3843;10;0,6;1
ID8292;5000;170743;132151;21;3;0,5;4;8,3843;7;1;1
ID8293;2000;13310;2524;31;3;0,5;4;8,3843;7;0,666666667;1
ID8294;20000;512584;560742;30;3;0,5;4;8,3843;9;0,4;0
ID8295;20000;265480;651529;9;3;0,5;4;8,3843;9;0,375;1
ID8296;5000;24350;1462;12;3;0,5;4;8,3843;7;0,2;0
ID8297;5000;328890;261400;13;3;0,5;4;8,3843;8;0,5;1
ID8298;2000;18570;6920;8;3;0,5;4;8,3843;6;0,6;1
ID8299;5000;47798;5161;15;3;0,5;4;8,3843;8;0,333333333;1
ID8300;5000;35347;9342;13;3;0,5;4;8,3843;7;0;0
ID8301;10000;49162;20200;5;3;0,5;4;8,3843;7;0,555555556;0
ID8302;2000;22633;2511;19;3;0,5;4;8,3843;6;0,25;0
ID8303;20000;163066;91295;31;3;0,5;4;8,3843;10;0,133333333;0
ID8304;5000;160837;54042;25;3;0,5;4;8,3843;6;0;0
ID8305;2000;2510;4401;21;3;0,5;4;8,3843;7;0;0
ID8306;20000;391649;75039;30;3;0,5;4;8,3843;10;1;1
ID8307;20000;10273891;584009;31;3;0,5;4;8,3843;9;0;0
ID8308;20000;4142528;279651;14;3;0,5;4;8,3843;10;0,4375;0
ID8309;20000;956824;194001;18;3;0,5;4;8,3843;10;0;0
ID8310;2000;76700;24600;16;3;0,5;4;8,3843;8;0,666666667;0
ID8311;2000;11267;4852;12;3;0,5;4;8,3843;6;0,2;0
ID8312;20000;1113938;813148;26;3;0,5;4;8,3843;9;0,777777778;1
ID8313;5000;138399;96856;30;3;0,5;4;8,3843;9;1;1
ID8314;5000;55008;27609;22;3;0,5;4;8,3843;8;0,166666667;1
ID8315;5000;182692;10999;17;3;0,5;4;8,3843;7;0,5;1
ID8316;20000;120000;465000;20;3;0,5;4;8,3843;9;0,5;1
ID8317;20000;335423;131000;31;3;0,5;4;8,3843;10;0,25;0
ID8318;20000;2248162;321296;24;3;0,5;4;8,3843;10;0,25;0
ID8319;5000;59380;69424;23;3;0,5;4;8,3843;7;0,285714286;0
ID8320;5000;143842;113502;29;3;0,5;4;8,3843;9;0,8;1
ID8321;20000;16445;21593;15;3;0,5;4;8,3843;9;0,5;0
ID8322;5000;541220;-31719;27;3;0,5;4;8,3843;8;0,5;1
ID8323;10000;126000;11250;30;3;0,5;4;8,3843;9;0,4;0
ID8324;10000;76000;104500;14;3;0,5;4;8,3843;8;0,166666667;0
ID8325;10000;30300;81000;23;3;0,5;4;8,3843;8;0,833333333;1
ID8326;2000;15350;50450;26;3;0,5;4;8,3843;8;0,4;0
